lyrics,genre
"

Verse 1:
A hundred cups of coffee, five hundred cigarettes,
A thousand miles of highway and I still can’t forget
But I keep on moving, keep moving down the line
Ain’t nothing in my mirror just dust and smoke in my sight
But what do you expect when a truckers heart gets broke
Oh, truckers hearts gets broke

Chorus:
But these big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, it's the same old white line
These big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, and it's the same old white line

Verse 2:
Ten miles out of Nashville, I was doing a hundred and one
A state boy pulled me over and said ""Where's the fire son?""
He said ""Where's the fire son?""
Well, I said ""Man there ain't no fire, I'm just running from a flame
Go on and write your ticket, but I ain't the one to blame""

Chorus:
But these big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, it's the same old white line
These big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, and it's the same old white line

Verse 3:
That county judge tried to rob me blind
So I rolled on down to Memphis, had nothing left to lose
I wanted to hear some rock and roll, but all they played was the blues
I didn’t wanna hear no blues
So I went to call up Elvis and Roger Miller grabbed the phone
He said drive that 18 wheeler, boy you’re the king of the road
Well, I said I was the king of the road

Chorus:
But these big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, it's the same old white line
These big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, and it's the same old white line

Bridge:
I’m not afraid of the pain of love, I’m standing tall and I’ve had enough
I keep my faith and carry on, just trying to find a place where I belong

Chorus:
But these big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, it's the same old white line
These big wheels of rubber are gonna rub her off my mind
I'm a highway Junkie, and it's the same old white line",gospel
"

Verse 1
You're the Savior of our souls, Lord Jesus so divine
Your grace and mercy, they abound, they're with us all the time
Your love, it cannot be measured, it's so deep and pure
Your light will never dim, it's forever and sure

Chorus
Now unto you, our Lord and King, be all glory and power
Let every heart bow down before the only wise God
You alone are God, for You are God alone

Verse 2
You've always been and You forever will be
The Alpha and Omega our mind can't fully see
Your Word lives in our hearts, Your Spirit guides us on
In You is all that's good, You never fail us, Lord

Bridge
We thank You for Your grace and we stand in awe of You
For You are God, Lord, You are God alone

Chorus
Now unto you, our Lord and King, be all glory and power
Let every heart bow down before the only wise God
You alone are God, for You are God alone

Vamp
Be all glory and honor, dominion and power
Forever and ever, Amen

Ending
For You alone are God, You are God alone",gospel
"

Verse 1
Your presence is so powerful, your light so strong and pure
Your Word is life, eternal, and mercy evermore
Your Spirit moves in every heart, to bring us to You, Lord
Your love endures for all our days, your Kingdom is restored

Chorus
We give You all praise and honor, honor, honor
For You alone are God, You are God alone

Verse 2
Your infinite ceaseless grace, is freely given still
Your holiness and glory, is here to fill our souls
Your wondrous truth is now revealed, and will never be undone
Your faithfulness is promised, and never shall it be gone

Chorus
We give You all praise and honor, honor, honor
For You alone are God, You are God alone

Vamp
Be all glory and honor, dominion and power
Forever and ever, amen, amen

Ending
For You alone are God, You are God alone",gospel
"

Verse 1
When I ponder deep inside 
Just how much God has changed my life 
From the sorrow and despair 
My heart cries out Hallelujah 
The Savior set me free 
Without His precious love where would I be 

Chorus
I would be lost, I would be drifting 
Like a ship out on the seas 
Without the sacrifice that Jesus gave 
I would be dead in sin forever longing to be free 
If it had not been for the goodness of the Lord 
If it had not been for the goodness of the Lord 

Verse 2
He took me out of darkness 
And placed me in His light 
Now I'm walking with my Lord and fightin' with all my might 
Because of Jesus, I can now declare 
That I’m never alone and I'll never be scared 

Chorus
I would be lost, I would be drifting 
Like a ship out on the seas 
Without the sacrifice that Jesus gave 
I would be dead in sin forever longing to be free 
If it had not been for the goodness of the Lord 
If it had not been for the goodness of the Lord 

Bridge
The Lord, the Lord, the Lord 
If it had not been for the goodness of the Lord 
He saved me, He raised me, He kept me 
If it had not been for the goodness of the Lord 
The Lord, the Lord, the Lord 
If it had not been for the goodness of the Lord 

Outro
He saved me, He raised me, He kept me 
If it had not been for the goodness of the Lord",gospel
"

Verse 1:
When I pause to think of all that You've done
My life was so empty, now it's overflowing love
My heart cries, hallelujah, for the Savior rescued me
Without Your precious love, where would I be?

Chorus:
I would be lost, I would be drifting
Like a ship on stormy seas
Without the sacrifice that Jesus' life affords
I would be dead within my sin, forever longing to be free
If it had not been for the goodness of the Lord
If it had not been for the goodness of the Lord

Verse 2:
You brought me out of darkness and into Your marvelous light
You placed me on a solid rock and said I'd stay
I'm now walking with You, Savior, and I'm fighting the good fight
Because of Jesus I can truly say

Chorus:
I would be lost, I would be drifting
Like a ship on stormy seas
Without the sacrifice that Jesus' life affords
I would be dead within my sin, forever longing to be free
If it had not been for the goodness of the Lord
If it had not been for the goodness of the Lord

Bridge:
He saved me, He raised me, He kept me
If it had not been for the goodness of the Lord
He saved me, He raised me, He kept me
If it had not been for the goodness of the Lord

Chorus:
The goodness of the Lord, the goodness of the Lord
The goodness of the Lord, He saved me
He raised me, He kept me, if it had not been for the goodness of the Lord
He saved me, He raised me, He kept me
If it had not been for the goodness of the Lord",gospel
 lg choir sinner's prayer,gospel
 lg choir sinner s prayer,gospel
 don t give up there s a season for everything god opens a door for all that seek chorus this is not the time just believe in the faith gotta learn how to wait wait don t give up wait don t give up not the time or the place just believe in the faith gotta learn how to wait wait don t give up wait don t give up wait don t give up wait don t give up outro just believe and wait on the lord he ll bring salvation just believe and wait on the lord he ll bring your redemption,gospel
 keep holdin on,gospel
"

Chorus:
God been good he been doin' wonders for me
Gotta keep my faith and I'm gonna be free
I'm gonna keep on livin' my life on God's plan
I'm gonna keep on prayin' for my soul to stand

Verse 1:
I'm livin' life in a world full of sin and strife
But I look up to my Lord to guide me and set me right
I know He's always here with me and He never gonna leave
His word is my only hope, I'm so blessed and I believe

Verse 2:
Everybody got their own trials and tribulations
But seek Him out, He'll be there with a hand of consolation
He'll carry your burden and He'll be your shield
He'll keep you strong when you feel that you're in need

Chorus:
God been good he been doin' wonders for me
Gotta keep my faith and I'm gonna be free
I'm gonna keep on livin' my life on God's plan
I'm gonna keep on prayin' for my soul to stand

Verse 3:
When temptation comes I won't give in or go astray
I'm gonna stay on God's path each and every day
Gonna keep living for Him and just show Him love
And praise His name from the heavens up above

Chorus:
God been good he been doin' wonders for me
Gotta keep my faith and I'm gonna be free
I'm gonna keep on livin' my life on God's plan
I'm gonna keep on prayin' for my soul to stand",gospel
